date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:20:38	15698/15698	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:38%20GMT	https://www.careerplanwiki.com/wiki/%e8%80%83%e5%8f%a4%e5%ad%a6/3863	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e8%80%83%e5%8f%a4%e5%ad%a6/3863.html	(from https://www.careerplanwiki.com/major)
17:20:38	15624/15624	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:38%20GMT	https://www.careerplanwiki.com/wiki/%e6%96%87%e7%89%a9%e4%b8%8e%e5%8d%9a%e7%89%a9%e9%a6%86%e5%ad%a6/3864	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%96%87%e7%89%a9%e4%b8%8e%e5%8d%9a%e7%89%a9%e9%a6%86%e5%ad%a6/3864.html	(from https://www.careerplanwiki.com/major)
17:20:38	15308/15308	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:38%20GMT	https://www.careerplanwiki.com/wiki/%e6%96%87%e7%89%a9%e4%bf%9d%e6%8a%a4%e6%8a%80%e6%9c%af/3865	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%96%87%e7%89%a9%e4%bf%9d%e6%8a%a4%e6%8a%80%e6%9c%af/3865.html	(from https://www.careerplanwiki.com/major)
17:20:38	15285/15285	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:38%20GMT	https://www.careerplanwiki.com/wiki/%e5%a4%96%e5%9b%bd%e8%af%ad%e8%a8%80%e4%b8%8e%e5%a4%96%e5%9b%bd%e5%8e%86%e5%8f%b2/3866	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%a4%96%e5%9b%bd%e8%af%ad%e8%a8%80%e4%b8%8e%e5%a4%96%e5%9b%bd%e5%8e%86%e5%8f%b2/3866.html	(from https://www.careerplanwiki.com/major)
17:20:39	13705/13705	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:39%20GMT	https://www.careerplanwiki.com/wiki/%e6%96%87%e5%8c%96%e9%81%97%e4%ba%a7/6669	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%96%87%e5%8c%96%e9%81%97%e4%ba%a7/6669.html	(from https://www.careerplanwiki.com/major)
17:20:39	12546/12546	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:39%20GMT	https://www.careerplanwiki.com/wiki/%e5%8f%a4%e6%96%87%e5%ad%97%e5%ad%a6/6571	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8f%a4%e6%96%87%e5%ad%97%e5%ad%a6/6571.html	(from https://www.careerplanwiki.com/major)
17:20:39	12624/12624	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:39%20GMT	https://www.careerplanwiki.com/wiki/%e7%a7%91%e5%ad%a6%e5%8f%b2/6572	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%a7%91%e5%ad%a6%e5%8f%b2/6572.html	(from https://www.careerplanwiki.com/major)
17:20:39	16013/16013	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:39%20GMT	https://www.careerplanwiki.com/wiki/%e7%89%a9%e7%90%86%e5%ad%a6/3867	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%89%a9%e7%90%86%e5%ad%a6/3867.html	(from https://www.careerplanwiki.com/major)
17:20:39	15800/15800	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:39%20GMT	https://www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e7%89%a9%e7%90%86%e5%ad%a6/3868	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e7%89%a9%e7%90%86%e5%ad%a6/3868.html	(from https://www.careerplanwiki.com/major)
17:20:40	15995/15995	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:40%20GMT	https://www.careerplanwiki.com/wiki/%e6%a0%b8%e7%89%a9%e7%90%86/3869	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%a0%b8%e7%89%a9%e7%90%86/3869.html	(from https://www.careerplanwiki.com/major)
17:20:40	15781/15781	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:40%20GMT	https://www.careerplanwiki.com/wiki/%e5%a3%b0%e5%ad%a6/3870	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%a3%b0%e5%ad%a6/3870.html	(from https://www.careerplanwiki.com/major)
17:20:40	13626/13626	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:40%20GMT	https://www.careerplanwiki.com/wiki/%e7%b3%bb%e7%bb%9f%e7%a7%91%e5%ad%a6%e4%b8%8e%e5%b7%a5%e7%a8%8b/6666	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%b3%bb%e7%bb%9f%e7%a7%91%e5%ad%a6%e4%b8%8e%e5%b7%a5%e7%a8%8b/6666.html	(from https://www.careerplanwiki.com/major)
17:20:40	13119/13119	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:40%20GMT	https://www.careerplanwiki.com/wiki/%e9%87%8f%e5%ad%90%e4%bf%a1%e6%81%af%e7%a7%91%e5%ad%a6/6573	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%87%8f%e5%ad%90%e4%bf%a1%e6%81%af%e7%a7%91%e5%ad%a6/6573.html	(from https://www.careerplanwiki.com/major)
17:20:41	16229/16229	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:41%20GMT	https://www.careerplanwiki.com/wiki/%e5%bf%83%e7%90%86%e5%ad%a6/3871	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%bf%83%e7%90%86%e5%ad%a6/3871.html	(from https://www.careerplanwiki.com/major)
17:20:41	16233/16233	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:41%20GMT	https://www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e5%bf%83%e7%90%86%e5%ad%a6/3872	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e5%bf%83%e7%90%86%e5%ad%a6/3872.html	(from https://www.careerplanwiki.com/major)
17:20:41	15740/15740	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:41%20GMT	https://www.careerplanwiki.com/wiki/%e6%b5%b7%e6%b4%8b%e7%a7%91%e5%ad%a6/3873	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b5%b7%e6%b4%8b%e7%a7%91%e5%ad%a6/3873.html	(from https://www.careerplanwiki.com/major)
17:20:41	15948/15948	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:41%20GMT	https://www.careerplanwiki.com/wiki/%e6%b5%b7%e6%b4%8b%e6%8a%80%e6%9c%af/3874	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b5%b7%e6%b4%8b%e6%8a%80%e6%9c%af/3874.html	(from https://www.careerplanwiki.com/major)
17:20:41	15415/15415	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:41%20GMT	https://www.careerplanwiki.com/wiki/%e6%b5%b7%e6%b4%8b%e8%b5%84%e6%ba%90%e4%b8%8e%e7%8e%af%e5%a2%83/3875	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b5%b7%e6%b4%8b%e8%b5%84%e6%ba%90%e4%b8%8e%e7%8e%af%e5%a2%83/3875.html	(from https://www.careerplanwiki.com/major)
17:20:42	14370/14370	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:42%20GMT	https://www.careerplanwiki.com/wiki/%e5%86%9b%e4%ba%8b%e6%b5%b7%e6%b4%8b%e5%ad%a6/3876	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%86%9b%e4%ba%8b%e6%b5%b7%e6%b4%8b%e5%ad%a6/3876.html	(from https://www.careerplanwiki.com/major)
17:20:42	15694/15694	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:42%20GMT	https://www.careerplanwiki.com/wiki/%e5%8c%96%e5%ad%a6/3877	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8c%96%e5%ad%a6/3877.html	(from https://www.careerplanwiki.com/major)
17:20:42	16321/16321	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:42%20GMT	https://www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e5%8c%96%e5%ad%a6/3878	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e5%8c%96%e5%ad%a6/3878.html	(from https://www.careerplanwiki.com/major)
17:20:42	15409/15409	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:42%20GMT	https://www.careerplanwiki.com/wiki/%e5%8c%96%e5%ad%a6%e7%94%9f%e7%89%a9%e5%ad%a6/3879	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8c%96%e5%ad%a6%e7%94%9f%e7%89%a9%e5%ad%a6/3879.html	(from https://www.careerplanwiki.com/major)
17:20:43	15383/15383	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:43%20GMT	https://www.careerplanwiki.com/wiki/%e5%88%86%e5%ad%90%e7%a7%91%e5%ad%a6%e4%b8%8e%e5%b7%a5%e7%a8%8b/3880	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%88%86%e5%ad%90%e7%a7%91%e5%ad%a6%e4%b8%8e%e5%b7%a5%e7%a8%8b/3880.html	(from https://www.careerplanwiki.com/major)
17:20:43	13385/13385	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:43%20GMT	https://www.careerplanwiki.com/wiki/%e8%83%bd%e6%ba%90%e5%8c%96%e5%ad%a6/6665	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e8%83%bd%e6%ba%90%e5%8c%96%e5%ad%a6/6665.html	(from https://www.careerplanwiki.com/major)
17:20:43	12393/12393	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:43%20GMT	https://www.careerplanwiki.com/wiki/%e5%8c%96%e5%ad%a6%e6%b5%8b%e9%87%8f%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af/6574	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8c%96%e5%ad%a6%e6%b5%8b%e9%87%8f%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af/6574.html	(from https://www.careerplanwiki.com/major)
17:20:43	15909/15909	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:43%20GMT	https://www.careerplanwiki.com/wiki/%e7%94%9f%e7%89%a9%e7%a7%91%e5%ad%a6/3881	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%94%9f%e7%89%a9%e7%a7%91%e5%ad%a6/3881.html	(from https://www.careerplanwiki.com/major)
17:20:43	16214/16214	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:43%20GMT	https://www.careerplanwiki.com/wiki/%e7%94%9f%e7%89%a9%e6%8a%80%e6%9c%af/3882	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%94%9f%e7%89%a9%e6%8a%80%e6%9c%af/3882.html	(from https://www.careerplanwiki.com/major)
17:20:44	15880/15880	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:44%20GMT	https://www.careerplanwiki.com/wiki/%e7%94%9f%e7%89%a9%e4%bf%a1%e6%81%af%e5%ad%a6/3883	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%94%9f%e7%89%a9%e4%bf%a1%e6%81%af%e5%ad%a6/3883.html	(from https://www.careerplanwiki.com/major)
17:20:44	15987/15987	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:44%20GMT	https://www.careerplanwiki.com/wiki/%e7%94%9f%e6%80%81%e5%ad%a6/3884	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%94%9f%e6%80%81%e5%ad%a6/3884.html	(from https://www.careerplanwiki.com/major)
17:20:44	12582/12582	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:44%20GMT	https://www.careerplanwiki.com/wiki/%e6%95%b4%e5%90%88%e7%a7%91%e5%ad%a6/6662	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%95%b4%e5%90%88%e7%a7%91%e5%ad%a6/6662.html	(from https://www.careerplanwiki.com/major)
17:20:44	13192/13192	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:44%20GMT	https://www.careerplanwiki.com/wiki/%e7%a5%9e%e7%bb%8f%e7%a7%91%e5%ad%a6/6661	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%a5%9e%e7%bb%8f%e7%a7%91%e5%ad%a6/6661.html	(from https://www.careerplanwiki.com/major)
17:20:45	15827/15827	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:45%20GMT	https://www.careerplanwiki.com/wiki/%e6%95%b0%e5%ad%a6%e4%b8%8e%e5%ba%94%e7%94%a8%e6%95%b0%e5%ad%a6/3885	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%95%b0%e5%ad%a6%e4%b8%8e%e5%ba%94%e7%94%a8%e6%95%b0%e5%ad%a6/3885.html	(from https://www.careerplanwiki.com/major)
17:20:45	16004/16004	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:45%20GMT	https://www.careerplanwiki.com/wiki/%e4%bf%a1%e6%81%af%e4%b8%8e%e8%ae%a1%e7%ae%97%e7%a7%91%e5%ad%a6/3886	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e4%bf%a1%e6%81%af%e4%b8%8e%e8%ae%a1%e7%ae%97%e7%a7%91%e5%ad%a6/3886.html	(from https://www.careerplanwiki.com/major)
17:20:45	15808/15808	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:45%20GMT	https://www.careerplanwiki.com/wiki/%e6%95%b0%e7%90%86%e5%9f%ba%e7%a1%80%e7%a7%91%e5%ad%a6/3887	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%95%b0%e7%90%86%e5%9f%ba%e7%a1%80%e7%a7%91%e5%ad%a6/3887.html	(from https://www.careerplanwiki.com/major)
17:20:45	13040/13040	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:45%20GMT	https://www.careerplanwiki.com/wiki/%e6%95%b0%e6%8d%ae%e8%ae%a1%e7%ae%97%e5%8f%8a%e5%ba%94%e7%94%a8/6668	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%95%b0%e6%8d%ae%e8%ae%a1%e7%ae%97%e5%8f%8a%e5%ba%94%e7%94%a8/6668.html	(from https://www.careerplanwiki.com/major)
17:20:45	15973/15973	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:45%20GMT	https://www.careerplanwiki.com/wiki/%e5%a4%a7%e6%b0%94%e7%a7%91%e5%ad%a6/3888	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%a4%a7%e6%b0%94%e7%a7%91%e5%ad%a6/3888.html	(from https://www.careerplanwiki.com/major)
17:20:46	16061/16061	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:46%20GMT	https://www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e6%b0%94%e8%b1%a1%e5%ad%a6/3889	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e6%b0%94%e8%b1%a1%e5%ad%a6/3889.html	(from https://www.careerplanwiki.com/major)
17:20:46	12531/12531	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:46%20GMT	https://www.careerplanwiki.com/wiki/%e6%b0%94%e8%b1%a1%e6%8a%80%e6%9c%af%e4%b8%8e%e5%b7%a5%e7%a8%8b/6047	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b0%94%e8%b1%a1%e6%8a%80%e6%9c%af%e4%b8%8e%e5%b7%a5%e7%a8%8b/6047.html	(from https://www.careerplanwiki.com/major)
17:20:46	15336/15336	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:46%20GMT	https://www.careerplanwiki.com/wiki/%e5%a4%a9%e6%96%87%e5%ad%a6/3890	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%a4%a9%e6%96%87%e5%ad%a6/3890.html	(from https://www.careerplanwiki.com/major)
17:20:46	15670/15670	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:46%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%86%e7%a7%91%e5%ad%a6/3894	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%86%e7%a7%91%e5%ad%a6/3894.html	(from https://www.careerplanwiki.com/major)
17:20:47	15076/15076	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:47%20GMT	https://www.careerplanwiki.com/wiki/%e8%87%aa%e7%84%b6%e5%9c%b0%e7%90%86%e4%b8%8e%e8%b5%84%e6%ba%90%e7%8e%af%e5%a2%83/3891	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e8%87%aa%e7%84%b6%e5%9c%b0%e7%90%86%e4%b8%8e%e8%b5%84%e6%ba%90%e7%8e%af%e5%a2%83/3891.html	(from https://www.careerplanwiki.com/major)
17:20:47	16145/16145	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:47%20GMT	https://www.careerplanwiki.com/wiki/%e4%ba%ba%e6%96%87%e5%9c%b0%e7%90%86%e4%b8%8e%e5%9f%8e%e4%b9%a1%e8%a7%84%e5%88%92/3892	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e4%ba%ba%e6%96%87%e5%9c%b0%e7%90%86%e4%b8%8e%e5%9f%8e%e4%b9%a1%e8%a7%84%e5%88%92/3892.html	(from https://www.careerplanwiki.com/major)
17:20:47	15953/15953	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:47%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%86%e4%bf%a1%e6%81%af%e7%a7%91%e5%ad%a6/3893	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%86%e4%bf%a1%e6%81%af%e7%a7%91%e5%ad%a6/3893.html	(from https://www.careerplanwiki.com/major)
17:20:47	15893/15893	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:47%20GMT	https://www.careerplanwiki.com/wiki/%e7%bb%9f%e8%ae%a1%e5%ad%a6/3895	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%bb%9f%e8%ae%a1%e5%ad%a6/3895.html	(from https://www.careerplanwiki.com/major)
17:20:47	16251/16251	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:47%20GMT	https://www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e7%bb%9f%e8%ae%a1%e5%ad%a6/3896	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%ba%94%e7%94%a8%e7%bb%9f%e8%ae%a1%e5%ad%a6/3896.html	(from https://www.careerplanwiki.com/major)
17:20:48	16105/16105	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:48%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%83%e7%89%a9%e7%90%86%e5%ad%a6/3897	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%83%e7%89%a9%e7%90%86%e5%ad%a6/3897.html	(from https://www.careerplanwiki.com/major)
17:20:48	15952/15952	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:48%20GMT	https://www.careerplanwiki.com/wiki/%e7%a9%ba%e9%97%b4%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af/3898	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%a9%ba%e9%97%b4%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af/3898.html	(from https://www.careerplanwiki.com/major)
17:20:48	13592/13592	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:48%20GMT	https://www.careerplanwiki.com/wiki/%e9%98%b2%e7%81%be%e5%87%8f%e7%81%be%e7%a7%91%e5%ad%a6%e4%b8%8e%e5%b7%a5%e7%a8%8b/6664	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%98%b2%e7%81%be%e5%87%8f%e7%81%be%e7%a7%91%e5%ad%a6%e4%b8%8e%e5%b7%a5%e7%a8%8b/6664.html	(from https://www.careerplanwiki.com/major)
17:20:48	13220/13220	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:48%20GMT	https://www.careerplanwiki.com/wiki/%e8%a1%8c%e6%98%9f%e7%a7%91%e5%ad%a6/6575	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e8%a1%8c%e6%98%9f%e7%a7%91%e5%ad%a6/6575.html	(from https://www.careerplanwiki.com/major)
17:20:48	15903/15903	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:48%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e8%b4%a8%e5%ad%a6/3899	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e8%b4%a8%e5%ad%a6/3899.html	(from https://www.careerplanwiki.com/major)
17:20:49	15826/15826	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:49%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%83%e5%8c%96%e5%ad%a6/3900	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%83%e5%8c%96%e5%ad%a6/3900.html	(from https://www.careerplanwiki.com/major)
17:20:49	16042/16042	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:49%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%83%e4%bf%a1%e6%81%af%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af/3901	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%83%e4%bf%a1%e6%81%af%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af/3901.html	(from https://www.careerplanwiki.com/major)
17:20:49	15570/15570	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:49%20GMT	https://www.careerplanwiki.com/wiki/%e5%8f%a4%e7%94%9f%e7%89%a9%e5%ad%a6/3902	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8f%a4%e7%94%9f%e7%89%a9%e5%ad%a6/3902.html	(from https://www.careerplanwiki.com/major)
17:20:49	16041/16041	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:49%20GMT	https://www.careerplanwiki.com/wiki/%e9%87%87%e7%9f%bf%e5%b7%a5%e7%a8%8b/3903	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%87%87%e7%9f%bf%e5%b7%a5%e7%a8%8b/3903.html	(from https://www.careerplanwiki.com/major)
17:20:50	15953/15953	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:20:50%20GMT	https://www.careerplanwiki.com/wiki/%e7%9f%b3%e6%b2%b9%e5%b7%a5%e7%a8%8b/3904	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%9f%b3%e6%b2%b9%e5%b7%a5%e7%a8%8b/3904.html	(from https://www.careerplanwiki.com/major)
